Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres)
85291,2014,5,23,7.3,6.6,20.2
85291,2014,5,24,6.7,1.3,6.8
85291,2014,5,25,8.3,2.9,0
85291,2014,5,26,11.5,5.5,0.6
85291,2014,5,27,6.7,6.7,8.6
85291,2014,5,28,4.4,2.3,20
85291,2014,5,29,4.1,1.2,4.6
85291,2014,5,30,8,0.6,0
85291,2014,5,31,8.5,2.2,0
85291,2014,6,1,7.1,3.8,0
85291,2014,6,2,9,2.9,0.2
85291,2014,6,3,6.4,4.1,82
85291,2014,6,4,5.2,1.5,22.4
85291,2014,6,5,3.9,2.1,6.6
85291,2014,6,6,4.3,-1.1,1.8
85291,2014,6,7,3.6,-0.5,3.6
85291,2014,6,8,3.3,-1.7,10.8
85291,2014,6,9,5.7,-2.2,0
85291,2014,6,10,7.3,1.4,0
85291,2014,6,11,6.6,2.5,0
85291,2014,6,12,4.4,1.3,0
85291,2014,6,13,5,2.2,1
85291,2014,6,14,3.9,1.9,3
85291,2014,6,15,1.8,0.6,20.4
85291,2014,6,16,2.2,-1,0.6
85291,2014,6,17,4.8,0.4,20
85291,2014,6,18,8.6,-0.7,0.2
85291,2014,6,19,6.9,3.6,0
85291,2014,6,20,4.8,0.9,0
85291,2014,6,21,4.8,1.6,0
85291,2014,6,22,6.3,0.9,0.2
85291,2014,6,23,2,0.7,0
85291,2014,6,24,0.2,-4.5,23.8
85291,2014,6,25,2.5,-3.5,31.6
85291,2014,6,26,2.4,-0.8,7.2
85291,2014,6,27,2.2,-0.9,0.2
85291,2014,6,28,-0.6,-1.4,
85291,2014,6,29,-1.4,-2.3,13.6
85291,2014,6,30,-0.1,-2.6,37.6
85291,2014,7,1,1.6,-2.5,15.2
85291,2014,7,2,5.1,-0.1,3
85291,2014,7,3,6.2,-0.1,0.2
85291,2014,7,4,3.1,-0.5,0
85291,2014,7,5,0.9,-0.6,3.4
85291,2014,7,6,0.9,-0.3,22.6
85291,2014,7,7,4.7,-1.4,11.6
85291,2014,7,8,0.9,-1.3,0
85291,2014,7,9,-1.1,-1.8,0
85291,2014,7,10,1.2,-2.6,14.2
85291,2014,7,11,1.2,-1.4,18
85291,2014,7,12,-1.8,-3.6,11
85291,2014,7,13,-0.3,-3.7,27.8
85291,2014,7,14,2.8,-1.9,2.4
85291,2014,7,15,0.7,-0.9,0
85291,2014,7,16,0.9,-0.8,1.4
85291,2014,7,17,-1.7,-3.5,5.4
85291,2014,7,18,-0.4,-4.6,17.4
85291,2014,7,19,0.7,-2.3,31
85291,2014,7,20,4.1,-3,0
85291,2014,7,21,2,-1.4,0
85291,2014,7,22,4.8,-1.4,0
85291,2014,7,23,8.1,0.3,0
85291,2014,7,24,2.4,0.8,0
85291,2014,7,25,3.7,0.7,0
85291,2014,7,26,2.2,0.9,1.6
85291,2014,7,27,3.3,0.2,6.8
85291,2014,7,28,5.1,0.4,0
85291,2014,7,29,3.9,0.6,1.6
85291,2014,7,30,4.1,1,11.2
85291,2014,7,31,4.1,1.9,1.6
85291,2014,8,1,-3.6,-5.3,10
85291,2014,8,2,-1.7,-5.3,26.6
85291,2014,8,3,0,-8.5,5
85291,2014,8,4,0.8,-4.6,0
85291,2014,8,5,1.2,-3.7,0
85291,2014,8,6,4.6,-1.5,0
85291,2014,8,7,1.8,-1,1.8
85291,2014,8,8,3,-0.4,5.4
85291,2014,8,9,4.8,-0.8,0
85291,2014,8,10,-1.4,-2.1,4.4
85291,2014,8,11,-2.5,-5,14.4
85291,2014,8,12,-0.4,-6,6.4
85291,2014,8,13,3.2,-3.4,2.4
85291,2014,8,14,8.2,-1.7,0
85291,2014,8,15,8.2,1.5,0
85291,2014,8,16,6.8,0.2,0
85291,2014,8,17,1.3,-0.4,0
85291,2014,8,18,2.3,-0.8,6.4
85291,2014,8,19,4.2,0,12.8
85291,2014,8,20,7.3,-2.9,0
85291,2014,8,21,5.8,-1.3,0
85291,2014,8,22,6.5,0.8,0
85291,2014,8,23,6.3,1.5,0
85291,2014,8,24,4.6,2.3,2.8
85291,2014,8,25,4,-0.2,6.8
85291,2014,8,26,5.8,0.5,0
85291,2014,8,27,7.7,2.3,0
85291,2014,8,28,10.4,3.1,0
85291,2014,8,29,10,2.1,0
85291,2014,8,30,9.6,1.9,0
85291,2014,8,31,10.3,3.1,0
85291,2014,9,1,7.4,3.6,0
85291,2014,9,2,-0.2,-1.2,30.6
85291,2014,9,3,2.2,-3.2,10
85291,2014,9,4,4.9,-2.3,0
85291,2014,9,5,7.1,-1.6,0
85291,2014,9,6,8.7,1,0
85291,2014,9,7,10.6,1.5,0
85291,2014,9,8,8.4,2.5,0
85291,2014,9,9,6.2,4.7,0.8
85291,2014,9,10,3.5,1.3,22.2
85291,2014,9,11,0.7,0.6,6
85291,2014,9,12,5,-2.3,5.4
85291,2014,9,13,9.5,-0.8,0
85291,2014,9,14,6.4,1.1,0
85291,2014,9,15,10.1,2.3,0
85291,2014,9,16,7.6,3.7,0
85291,2014,9,17,-0.2,-1.2,14.6
85291,2014,9,18,-0.2,-3.1,13.6
85291,2014,9,19,0.3,-2.6,16.8
85291,2014,9,20,6.5,-1.5,6.6
85291,2014,9,21,9,-2.1,0.2
85291,2014,9,22,12.8,3.8,0
85291,2014,9,23,13.2,6,0
85291,2014,9,24,12.6,6.3,0
85291,2014,9,25,5.4,3.9,20
85291,2014,9,26,5.2,-0.8,1.2
85291,2014,9,27,10.5,1,0.4
85291,2014,9,28,13.1,3.9,0.2
85291,2014,9,29,12.9,1.7,0.4
85291,2014,9,30,9.7,3.3,0
85291,2014,10,1,-0.1,-3.7,12.6
85291,2014,10,2,5.4,-2.2,13.2
85291,2014,10,3,11.8,-0.7,0.2
85291,2014,10,4,13.6,4.2,0
85291,2014,10,5,12.9,6.7,0
85291,2014,10,6,16.4,8.6,0
85291,2014,10,7,2,0.4,18.2
85291,2014,10,8,3.2,0,1.4
85291,2014,10,9,10.6,0.7,5.2
85291,2014,10,10,12,2.2,0
85291,2014,10,11,16.2,7.8,0
85291,2014,10,12,18.9,9.5,0
85291,2014,10,13,0.1,0,4.6
85291,2014,10,14,-0.1,-2.4,46.2
85291,2014,10,15,1.1,-2,17
85291,2014,10,16,1.9,-2,0.2
85291,2014,10,17,7.8,-2.4,10
85291,2014,10,18,13.2,-0.1,0.2
85291,2014,10,19,16.1,5.6,0
85291,2014,10,20,14.6,-0.8,1
85291,2014,10,21,17.8,2.2,0
85291,2014,10,22,20,10.5,0
85291,2014,10,23,19.4,8.9,0
85291,2014,10,24,18.5,10.5,0
85291,2014,10,25,18.8,8.9,0
85291,2014,10,26,15.1,9,0
85291,2014,10,27,9.1,6.5,6.4
85291,2014,10,28,3.8,-1.4,34.4
85291,2014,10,29,12.6,-0.7,0.6
85291,2014,10,30,14.4,2.1,0
85291,2014,10,31,18.6,7,0
85291,2014,11,1,5.1,5,11.2
85291,2014,11,2,1.7,-3.2,19.8
85291,2014,11,3,11.4,-2.8,7.6
85291,2014,11,4,13.6,1.3,0
85291,2014,11,5,7.7,3.1,0.6
85291,2014,11,6,12.5,-2.5,0.4
85291,2014,11,7,19.8,5.7,0
85291,2014,11,8,21.3,10.6,0
85291,2014,11,9,14.1,2.6,0.2
85291,2014,11,10,8.1,2.3,0
85291,2014,11,11,13.8,-0.5,0
85291,2014,11,12,17.8,7,0
85291,2014,11,13,20.4,10.4,0
85291,2014,11,14,18.3,14.7,0
85291,2014,11,15,16.9,7.6,0
85291,2014,11,16,4.1,2.1,47.8
85291,2014,11,17,6.4,1.3,7.8
85291,2014,11,18,10.6,0.1,0
85291,2014,11,19,16.9,1.2,0
85291,2014,11,20,19,10,0
85291,2014,11,21,12.7,7.3,1.2
85291,2014,11,22,17.1,6.5,0.4
85291,2014,11,23,20.5,9.7,1.2
85291,2014,11,24,13.5,11.4,0.6
85291,2014,11,25,6.2,-0.3,37.4
85291,2014,11,26,8.7,1.2,0.4
85291,2014,11,27,12.7,-0.7,1.2
85291,2014,11,28,15.6,5.1,0
85291,2014,11,29,18.6,8.2,0
85291,2014,11,30,21.9,11.5,0
85291,2014,12,1,18.9,12.9,0
85291,2014,12,2,17.7,8.8,0.6
85291,2014,12,3,16.1,11.2,0
85291,2014,12,4,17.1,9.4,1
85291,2014,12,5,15.5,10.4,2.4
85291,2014,12,6,10.9,7.9,5.2
85291,2014,12,7,8.8,5.2,18
85291,2014,12,8,12.1,5.4,19.8
85291,2014,12,9,15.4,5.1,2.4
85291,2014,12,10,16.3,8.9,0
85291,2014,12,11,10.4,6.4,10.6
85291,2014,12,12,12.7,4.1,1.8
85291,2014,12,13,17.3,5.9,0
85291,2014,12,14,18.3,10.9,0
85291,2014,12,15,21.6,12.2,0
85291,2014,12,16,20.1,10.1,5.8
85291,2014,12,17,10,0,1.4
85291,2014,12,18,13.3,0.9,0
85291,2014,12,19,9.1,0.6,16.6
85291,2014,12,20,13.5,0.7,1.8
85291,2014,12,21,19.2,8.2,0
85291,2014,12,22,22.6,13.3,0
85291,2014,12,23,15.8,10.5,0.8
85291,2014,12,24,15.7,2.8,11.2
85291,2014,12,25,16.1,8.2,0
85291,2014,12,26,9,-0.3,14
85291,2014,12,27,14.1,0.4,2.4
85291,2014,12,28,17.5,8.1,0
85291,2014,12,29,16.4,11.1,0
85291,2014,12,30,7.1,1.3,4.2
85291,2014,12,31,15.8,1,0.2
85291,2015,1,1,18.3,6.6,0
85291,2015,1,2,25.5,9.2,0
85291,2015,1,3,24.1,16.9,0
85291,2015,1,4,15.9,8.1,3.2
85291,2015,1,5,19.2,8.7,0
85291,2015,1,6,20.6,10.6,0
85291,2015,1,7,24.9,14.3,0
85291,2015,1,8,19.9,15,0
85291,2015,1,9,17.2,12.1,14.8
85291,2015,1,10,13.7,7.6,20.6
85291,2015,1,11,13.4,9.1,0.2
85291,2015,1,12,18.9,8.6,0
85291,2015,1,13,14.6,12.9,0
85291,2015,1,14,10.2,10.1,25.6
85291,2015,1,15,8,5.7,18
85291,2015,1,16,14.1,2,4
85291,2015,1,17,11.3,4.5,1
85291,2015,1,18,7.4,2.7,0.4
85291,2015,1,19,15.2,-0.3,1.8
85291,2015,1,20,16.7,7.3,0
85291,2015,1,21,19.1,9.6,17.8
85291,2015,1,22,22.5,11.6,0
85291,2015,1,23,21.8,15.8,0
85291,2015,1,24,19.4,11.1,0
85291,2015,1,25,8.5,4.5,0
85291,2015,1,26,8.5,-0.2,0.6
85291,2015,1,27,10.3,1.7,0
85291,2015,1,28,8.2,3.6,0
85291,2015,1,29,6.6,2,1.4
85291,2015,1,30,5.2,1.5,8.2
85291,2015,1,31,8.7,2.3,
85291,2015,2,1,13.8,4.2,4
85291,2015,2,2,13,4.8,0
85291,2015,2,3,15.5,5.6,0
85291,2015,2,4,12,2.7,0
85291,2015,2,5,17,4.5,0
85291,2015,2,6,21.3,10.7,0
85291,2015,2,7,21.4,14.3,0
85291,2015,2,8,19.8,15.1,0
85291,2015,2,9,17.7,7.5,0
85291,2015,2,10,20.9,7.9,0
85291,2015,2,11,23.6,13.6,0
85291,2015,2,12,20.4,10.7,0
85291,2015,2,13,20.8,10.2,0
85291,2015,2,14,12.5,9.9,26
85291,2015,2,15,20.1,8.2,19.2
85291,2015,2,16,21.6,12.5,0
85291,2015,2,17,21.1,10.6,0
85291,2015,2,18,17.4,10.4,0
85291,2015,2,19,18.3,10.1,3.2
85291,2015,2,20,20.9,12,0
85291,2015,2,21,22.2,14.7,0
85291,2015,2,22,22.6,14.2,14.6
85291,2015,2,23,21.4,13.8,8.2
85291,2015,2,24,11.9,3.1,9.8
85291,2015,2,25,13.8,4.9,0.2
85291,2015,2,26,14.4,9,0
85291,2015,2,27,17,6.6,0
85291,2015,2,28,17.5,8.9,0
85291,2015,3,1,9.8,4.9,34.8
85291,2015,3,2,15.3,2.8,1
85291,2015,3,3,14.6,7,0
85291,2015,3,4,14.7,5.5,0
85291,2015,3,5,5,-0.3,9.4
85291,2015,3,6,7.6,-0.5,2.4
85291,2015,3,7,8.8,4.8,10.4
85291,2015,3,8,15.4,5.5,0.2
85291,2015,3,9,11.5,6.5,0
85291,2015,3,10,15.4,6,0
85291,2015,3,11,16.1,8.4,0
85291,2015,3,12,6.9,4.6,0
85291,2015,3,13,13.2,0.6,2.2
85291,2015,3,14,15.4,3.1,0
85291,2015,3,15,10.7,0.7,10.8
85291,2015,3,16,14.4,0.9,0
85291,2015,3,17,13.2,9,0
85291,2015,3,18,13.4,9,0.2
85291,2015,3,19,19.8,8.8,0.2
85291,2015,3,20,5.6,2.4,9.4
85291,2015,3,21,13.6,0,0.2
85291,2015,3,22,17.7,4.3,0
85291,2015,3,23,14.9,10.3,0
85291,2015,3,24,5,1.7,16
85291,2015,3,25,9.4,1.7,12
85291,2015,3,26,5,-1,1
85291,2015,3,27,3.2,-1,9.2
85291,2015,3,28,11.5,1.7,16.4
85291,2015,3,29,12.6,1.9,0
85291,2015,3,30,13.4,5.1,0
85291,2015,3,31,17.3,7.6,0
85291,2015,4,1,15.9,9.9,0
85291,2015,4,2,4.3,0.8,11.4
85291,2015,4,3,9.1,-1.2,0.4
85291,2015,4,4,11.8,2.7,0
85291,2015,4,5,12.7,6.6,0
85291,2015,4,6,8.3,1.9,0
85291,2015,4,7,4.1,2,4
85291,2015,4,8,4.8,1,32.8
85291,2015,4,9,9.9,1.2,0.4
85291,2015,4,10,13.2,2.2,0
85291,2015,4,11,11,5.7,0
85291,2015,4,12,11,4,0
85291,2015,4,13,13.6,3.6,0
85291,2015,4,14,10.7,6.7,0
85291,2015,4,15,14.9,6.8,0.8
85291,2015,4,16,9.6,6.5,0.6
85291,2015,4,17,12,5.2,0.8
85291,2015,4,18,8.9,6.2,13.6
85291,2015,4,19,-0.2,-0.8,25.2
85291,2015,4,20,1.3,-2.5,4.6
85291,2015,4,21,5.6,-1.5,0.2
85291,2015,4,22,8.1,0.3,1.2
85291,2015,4,23,9.4,4.6,4
85291,2015,4,24,8.7,6.8,0.2
85291,2015,4,25,5.5,3.8,0.8
85291,2015,4,26,2.7,0.7,59.8
85291,2015,4,27,2.8,0,19.2
85291,2015,4,28,4,0.1,7.8
85291,2015,4,29,7,-0.1,0
85291,2015,4,30,8.6,1.1,0
85291,2015,5,1,11,2.8,0
85291,2015,5,2,9.6,6,0
85291,2015,5,3,12.4,4.5,0
85291,2015,5,4,12.7,4.5,0
85291,2015,5,5,3.6,3.5,2.8
85291,2015,5,6,1.9,-1.3,8.6
85291,2015,5,7,1,-1.7,4.6
85291,2015,5,8,2.7,-1.1,3.8
85291,2015,5,9,4,1,0.8
85291,2015,5,10,3.3,2.1,11.6
85291,2015,5,11,2.5,-0.1,16.6
85291,2015,5,12,2.9,1,1.6
85291,2015,5,13,0,-4.2,13
85291,2015,5,14,2.9,-3.8,24.8
85291,2015,5,15,7.9,0,21.2
85291,2015,5,16,11.8,1.9,0
85291,2015,5,17,9,4.9,0
85291,2015,5,18,11,4.4,0
85291,2015,5,19,6.3,4.2,0
85291,2015,5,20,5.7,3.6,1
85291,2015,5,21,3.9,0.5,20.8
85291,2015,5,22,5.4,-0.9,7.6
85291,2015,5,23,9.8,-1.1,0
85291,2015,5,24,12.6,5.2,0
85291,2015,5,25,7.1,4.7,0
85291,2015,5,26,9.6,2.3,0
85291,2015,5,27,7.5,2.9,0
85291,2015,5,28,6.2,3.8,0
85291,2015,5,29,0.9,-1.5,5.6
85291,2015,5,30,1.7,-1,0.2
85291,2015,5,31,1.7,-0.3,0
85291,2015,6,1,-1.3,-4.9,23
85291,2015,6,2,-0.1,-4.4,17.2
85291,2015,6,3,5.4,-4.5,0.2
85291,2015,6,4,3.5,-1.7,0
85291,2015,6,5,4.4,-2.7,5.2
85291,2015,6,6,7.5,-1.1,0
85291,2015,6,7,5.3,0.5,0
85291,2015,6,8,3.9,0.9,0
85291,2015,6,9,-1.2,-2.5,10.4
85291,2015,6,10,3.9,-2.9,9.4
85291,2015,6,11,9.3,-2.2,0.6
85291,2015,6,12,11.2,1.7,0
85291,2015,6,13,6.6,2,0
85291,2015,6,14,7.9,2.2,0
85291,2015,6,15,6.2,1.7,0
85291,2015,6,16,5.6,2.7,4.2
85291,2015,6,17,3.6,2.8,0.8
85291,2015,6,18,1.6,0.6,15.8
85291,2015,6,19,-1.8,-3,3
85291,2015,6,20,0.6,-4.6,1.6
85291,2015,6,21,4.8,-4.3,0
85291,2015,6,22,5.8,-0.9,0
85291,2015,6,23,5.7,0.7,0
85291,2015,6,24,6.3,1.1,0
85291,2015,6,25,3.1,-1.5,0.2
85291,2015,6,26,6.6,-0.8,0.6
85291,2015,6,27,5.5,0.8,0
85291,2015,6,28,5.9,-1,0
85291,2015,6,29,10.6,0.2,0
85291,2015,6,30,3.7,-1.4,0
85291,2015,7,1,0.9,-2,0
85291,2015,7,2,-1.7,-2,1.8
85291,2015,7,3,0,-4.1,13
85291,2015,7,4,1.4,-4.4,4.6
85291,2015,7,5,2,-0.1,1.8
85291,2015,7,6,0.9,-0.1,0
85291,2015,7,7,1.3,-0.7,0.2
85291,2015,7,8,4.4,-1.3,0
85291,2015,7,9,1.1,-1.1,0
85291,2015,7,10,1.5,-1.2,1.6
85291,2015,7,11,1.4,-0.5,5
85291,2015,7,12,1.3,-2.9,10
85291,2015,7,13,0.1,-2.9,81.4
85291,2015,7,14,-2,-3.7,28
85291,2015,7,15,-0.4,-3.7,6.4
85291,2015,7,16,-0.1,-2.9,4
85291,2015,7,17,-0.3,-3.4,17.4
85291,2015,7,18,0.9,-4.4,26.2
85291,2015,7,19,1.2,-4.2,1.8
85291,2015,7,20,2.7,-3.4,0.2
85291,2015,7,21,2.7,-1.3,0
85291,2015,7,22,2.6,0.1,3.6
85291,2015,7,23,3.5,0.3,0
85291,2015,7,24,1.2,-0.2,0
85291,2015,7,25,-0.1,-2.3,10
85291,2015,7,26,-3,-3.7,7.8
85291,2015,7,27,-0.1,-4.9,2.6
85291,2015,7,28,-0.1,-3.1,25.4
85291,2015,7,29,0.3,-3.3,1.4
85291,2015,7,30,0.4,-3,0
85291,2015,7,31,2,-3.3,2.2
85291,2015,8,1,1.5,-3.4,6.8
85291,2015,8,2,-0.6,-4,9.4
85291,2015,8,3,-3.7,-4,8.8
85291,2015,8,4,-1.7,-5.8,12.4
85291,2015,8,5,-0.5,-5.4,9
85291,2015,8,6,0,-3.9,38.6
85291,2015,8,7,0.4,-0.5,18.4
85291,2015,8,8,5.2,-2,2.4
85291,2015,8,9,1.1,-2.2,0.2
85291,2015,8,10,1.6,-2.5,0
85291,2015,8,11,0.7,-2.7,2.4
85291,2015,8,12,1.3,-2.2,1.2
85291,2015,8,13,0,-2.1,8.2
85291,2015,8,14,3.1,-1.8,2.2
85291,2015,8,15,3.9,-0.3,2
85291,2015,8,16,2.3,-1.7,0.2
85291,2015,8,17,-2.1,-2.3,3.8
85291,2015,8,18,-0.7,-4.5,24.6
85291,2015,8,19,3.5,-5.3,0.6
85291,2015,8,20,6.8,-1.2,0
85291,2015,8,21,4.8,2.4,0
85291,2015,8,22,8.2,3.2,0
85291,2015,8,23,5.2,1.1,0
85291,2015,8,24,1.3,-0.2,1.4
85291,2015,8,25,0.4,-1.1,5
85291,2015,8,26,2.4,-1.4,2.4
85291,2015,8,27,0.8,-0.7,11.8
85291,2015,8,28,0,-2.2,33.4
85291,2015,8,29,-0.1,-5.3,12.4
85291,2015,8,30,1.2,-3.5,25
85291,2015,8,31,4.9,-4.7,0
85291,2015,9,1,6.8,-2.7,0
85291,2015,9,2,8.4,1,0
85291,2015,9,3,2.5,0.3,0
85291,2015,9,4,1.4,-4.3,0.8
85291,2015,9,5,3.9,-2.9,0.2
85291,2015,9,6,3,-0.3,0
85291,2015,9,7,-0.1,-2,7.2
85291,2015,9,8,0.2,-2.9,12.6
85291,2015,9,9,0.6,-2.7,5.8
85291,2015,9,10,10,-1.1,7.2
85291,2015,9,11,11.9,-0.1,0
85291,2015,9,12,12,3.5,0
85291,2015,9,13,14.6,7.3,0
85291,2015,9,14,12.2,6.3,0
85291,2015,9,15,1.5,0.1,15.8
85291,2015,9,16,1.2,-2.1,6
85291,2015,9,17,1.6,-2.4,1.4
85291,2015,9,18,6.6,-1.9,1.4
85291,2015,9,19,8.6,0.5,0
85291,2015,9,20,8.7,2.7,0
85291,2015,9,21,8.2,4.2,0
85291,2015,9,22,-1.9,-3.4,27
85291,2015,9,23,-0.2,-4.1,20.2
85291,2015,9,24,0.4,-5.8,0.4
85291,2015,9,25,7.2,-1.8,0.2
85291,2015,9,26,9.7,-0.2,0.2
85291,2015,9,27,8.1,3,0
85291,2015,9,28,10.4,2.9,0
85291,2015,9,29,5.5,0.2,0
85291,2015,9,30,5.1,-1.1,0
85291,2015,10,1,13,0.3,0
85291,2015,10,2,17.4,3.9,0
85291,2015,10,3,16.5,11.1,0
85291,2015,10,4,17.5,11.6,0
85291,2015,10,5,21.2,11,0
85291,2015,10,6,21.2,14.4,0
85291,2015,10,7,9.5,-2.1,1.8
85291,2015,10,8,14.4,-1.6,0
85291,2015,10,9,16.6,8.4,0
85291,2015,10,10,17.8,9.8,0
85291,2015,10,11,14.4,8.1,9
85291,2015,10,12,4.8,2.5,7.8
85291,2015,10,13,12.7,-1,3
85291,2015,10,14,17.4,4.5,0
85291,2015,10,15,19.3,9.5,0
85291,2015,10,16,17,13.6,0
85291,2015,10,17,12.8,9.1,0.4
85291,2015,10,18,15.1,3.1,0
85291,2015,10,19,16.6,8.2,0
85291,2015,10,20,19.9,10.5,0
85291,2015,10,21,10.4,9.7,4
85291,2015,10,22,6.8,1.2,9.6
85291,2015,10,23,10.1,0.8,1.6
85291,2015,10,24,13.5,2.7,0
85291,2015,10,25,17.4,7.4,0
85291,2015,10,26,5.5,4.7,0
85291,2015,10,27,9.3,-1,2
85291,2015,10,28,14.3,0.1,0
85291,2015,10,29,14.2,7.2,0
85291,2015,10,30,15.6,5.9,0
85291,2015,10,31,12.5,9.6,0
85291,2015,11,1,16.3,8.4,0.4
85291,2015,11,2,9.2,6,9
85291,2015,11,3,12.5,0.8,3.2
85291,2015,11,4,16.6,5.3,0.2
85291,2015,11,5,12.4,10.1,1.4
85291,2015,11,6,10.3,8.2,7.4
85291,2015,11,7,11.2,-0.1,15.4
85291,2015,11,8,17.6,-0.8,0.8
85291,2015,11,9,21,11,0
85291,2015,11,10,14.8,12,0
85291,2015,11,11,12.8,4.6,5.8
85291,2015,11,12,14.1,7.6,0
85291,2015,11,13,6.2,1.8,15
85291,2015,11,14,7.4,-1.7,0.2
85291,2015,11,15,12.2,1,0.2
85291,2015,11,16,15.6,4.9,0
85291,2015,11,17,17.7,9.9,0
85291,2015,11,18,18.8,9.5,0
85291,2015,11,19,21,11.9,0
85291,2015,11,20,14,9.6,0
85291,2015,11,21,10.9,0.9,16
85291,2015,11,22,13.2,0,0.2
85291,2015,11,23,8.7,1.6,0
85291,2015,11,24,15.5,2.5,0
85291,2015,11,25,18.7,7.1,0
85291,2015,11,26,-0.1,-1.2,15
85291,2015,11,27,10.6,-3.5,8
85291,2015,11,28,15.2,-0.5,0
85291,2015,11,29,9.7,5.1,0
85291,2015,11,30,18.2,4.5,0
85291,2015,12,1,16.2,8,0.2
85291,2015,12,2,9.1,-2,5
85291,2015,12,3,14.8,-1.3,5
85291,2015,12,4,19.2,9,0
85291,2015,12,5,21.1,12,0
85291,2015,12,6,19.9,13.4,0
85291,2015,12,7,20.5,13.3,0
85291,2015,12,8,18.1,12.2,1.4
85291,2015,12,9,14.6,8.7,13.6
85291,2015,12,10,14.9,6.7,0.2
85291,2015,12,11,7.6,4,0
85291,2015,12,12,7.9,-1.5,15.2
85291,2015,12,13,14.7,-0.4,0.2
85291,2015,12,14,19,7.7,0
85291,2015,12,15,17.8,10.1,0
85291,2015,12,16,17.7,7.5,0
85291,2015,12,17,23.3,10.2,0
85291,2015,12,18,24.9,15.9,0
85291,2015,12,19,27,18.3,0
85291,2015,12,20,26.1,16.8,0.2
85291,2015,12,21,12.8,3.7,3.8
85291,2015,12,22,15.3,4,1.2
85291,2015,12,23,18.1,8.5,0
85291,2015,12,24,20.6,8.7,0
85291,2015,12,25,20.9,11.3,0
85291,2015,12,26,5.8,5.7,20.2
85291,2015,12,27,11.2,0,19.4
85291,2015,12,28,14.7,1.1,0
85291,2015,12,29,18.3,6.8,0
85291,2015,12,30,22,11.7,0
85291,2015,12,31,24.5,15.8,0
85291,2016,1,1,24,18.8,0
85291,2016,1,2,14.8,10.7,0
85291,2016,1,3,9.5,7.2,0
85291,2016,1,4,7.4,6.7,3.2
85291,2016,1,5,13.8,5.9,9.2
85291,2016,1,6,11.7,7.3,6.8
85291,2016,1,7,13.6,5.1,1
85291,2016,1,8,16.6,4.9,0
85291,2016,1,9,19.9,11.7,
85291,2016,1,10,22.1,13.3,0
85291,2016,1,11,23.2,13.9,0
85291,2016,1,12,21.3,9.6,0.2
85291,2016,1,13,28.9,13.6,0
85291,2016,1,14,7.6,7.5,2
85291,2016,1,15,10.8,0.1,25.6
85291,2016,1,16,17,0.8,0
85291,2016,1,17,18.8,9.5,0
85291,2016,1,18,21.8,11.8,0
85291,2016,1,19,24,14.7,0
85291,2016,1,20,19.2,11.9,2.8
85291,2016,1,21,20.8,12.2,0.6
85291,2016,1,22,17.6,13,0
85291,2016,1,23,10.8,8.3,16.8
85291,2016,1,24,16.6,5.8,0.2
85291,2016,1,25,16.2,5.9,0
85291,2016,1,26,14.4,6.8,0
85291,2016,1,27,17.3,7.6,13.8
85291,2016,1,28,19.6,8.8,1.8
85291,2016,1,29,8.2,8,20
85291,2016,1,30,15.8,3.8,9
85291,2016,1,31,11.2,5.8,33.8
85291,2016,2,1,13.4,4.3,1
85291,2016,2,2,18.3,7.1,0
85291,2016,2,3,10.6,9.7,7.4
85291,2016,2,4,14.5,3.7,28.6
85291,2016,2,5,16,4.9,0
85291,2016,2,6,19.2,7.2,0
85291,2016,2,7,21.2,12.6,0
85291,2016,2,8,19.3,12.9,0
85291,2016,2,9,21,10.3,0
85291,2016,2,10,18.3,12.6,0
85291,2016,2,11,18.8,11,0
85291,2016,2,12,19.7,7.9,0
85291,2016,2,13,22.6,14.2,0
85291,2016,2,14,11.2,4.7,0
85291,2016,2,15,15,4.4,0
85291,2016,2,16,5.2,1.5,18.2
85291,2016,2,17,8.9,1.4,6.8
85291,2016,2,18,15.5,5.1,9.6
85291,2016,2,19,12.8,6.9,0.2
85291,2016,2,20,13.7,3.6,0
85291,2016,2,21,20.2,5.3,0
85291,2016,2,22,18.1,13.6,0
85291,2016,2,23,25,13.1,1
85291,2016,2,24,23.5,15.3,0.2
85291,2016,2,25,19.6,13,0
85291,2016,2,26,13.9,4.4,0
85291,2016,2,27,17.8,5.4,0
85291,2016,2,28,15.9,9.3,0
85291,2016,2,29,17.5,7,0
85291,2016,3,1,21.1,10.3,0
85291,2016,3,2,23.3,13.9,0
85291,2016,3,3,23.1,13.8,0
85291,2016,3,4,24.4,15.1,0
85291,2016,3,5,24.1,15.2,0.8
85291,2016,3,6,24.5,17.9,0
85291,2016,3,7,24.6,17.9,0
85291,2016,3,8,26.2,16,0
85291,2016,3,9,20.2,17.3,0
85291,2016,3,10,16.3,12.9,2
85291,2016,3,11,18.9,11.9,15
85291,2016,3,12,18.9,13,2.8
85291,2016,3,13,18.9,11.4,0
85291,2016,3,14,16.3,8.7,0
85291,2016,3,15,12.1,7.3,
85291,2016,3,16,17.8,7.6,0
85291,2016,3,17,19.7,11.4,0
85291,2016,3,18,6.5,6.4,21.6
85291,2016,3,19,4.1,1.1,36.2
85291,2016,3,20,8.5,-0.8,6.2
85291,2016,3,21,9.3,2.2,0.2
85291,2016,3,22,13.4,4.2,0
